timestamp,outputApparentPower,outputPower,loadPercentage,batteryVoltage,batteryChargingCurrent,batteryCapacity,heatSinkTemperature,pv1InputCurrent,pv1InputVoltage,batteryDischargeCurrent,pv1InputPower,pv2InputCurrent,pv2InputVoltage,pv2InputPower,inputPower,batteryCurrent
1714825652357,275.0,163.0,3,56.3,27,100,46.0,3.5,284.4,0.0,996.0,3.5,204.5,729.0,1725.0,27.0
1714825657357,253.0,144.0,3,56.3,27,100,46.0,3.4,284.4,0.0,976.0,3.5,205.4,719.0,1695.0,27.0
1714825662365,252.0,136.0,3,56.3,27,100,46.0,3.3,284.6,0.0,965.0,3.4,206.0,711.0,1676.0,27.0
1714825718957,276.0,175.0,3,56.3,26,100,46.0,3.2,284.6,0.0,936.0,3.3,205.8,685.0,1621.0,26.0
1714825723953,299.0,195.0,3,56.3,25,100,46.0,3.2,284.7,0.0,924.0,3.2,206.4,679.0,1603.0,25.0
1714826494885,230.0,75.0,2,56.3,16,100,44.0,2.1,274.1,0.0,594.0,1.5,224.1,343.0,937.0,16.0
1714826499885,230.0,85.0,2,56.3,16,100,44.0,2.0,289.1,0.0,589.0,1.4,226.0,335.0,924.0,16.0
1714827313709,276.0,144.0,3,56.3,8,100,47.0,1.2,285.0,0.0,359.0,0.7,223.9,175.0,534.0,8.0
1714827318705,253.0,121.0,3,56.3,8,100,47.0,1.2,286.2,0.0,358.0,0.7,224.2,177.0,535.0,8.0
1714827323701,253.0,126.0,3,56.3,8,100,47.0,1.2,285.9,0.0,359.0,0.7,223.9,174.0,533.0,8.0
1714827328709,253.0,126.0,3,56.3,8,100,47.0,1.2,285.9,0.0,351.0,0.7,224.7,178.0,529.0,8.0
1714827333701,252.0,133.0,3,56.3,8,100,47.0,1.2,287.4,0.0,354.0,0.8,225.7,182.0,536.0,8.0
1714827338705,275.0,137.0,3,56.3,8,100,47.0,1.2,288.4,0.0,359.0,0.7,226.6,176.0,535.0,8.0
1714827343713,276.0,128.0,3,56.3,8,100,47.0,1.2,288.8,0.0,357.0,0.7,227.2,181.0,538.0,8.0
1714827348705,276.0,128.0,3,56.3,8,100,47.0,1.2,288.8,0.0,357.0,0.7,227.6,170.0,527.0,8.0
1714827353705,276.0,129.0,3,56.3,8,100,47.0,1.2,289.7,0.0,356.0,0.7,228.9,170.0,526.0,8.0
1714827358705,253.0,128.0,3,56.4,8,100,47.0,1.2,294.4,0.0,355.0,0.7,229.8,171.0,526.0,8.0
1714827363700,276.0,131.0,3,56.3,8,100,47.0,1.2,297.1,0.0,358.0,0.7,232.5,168.0,526.0,8.0
1714827732545,275.0,139.0,3,56.3,6,100,48.0,1.1,294.4,0.0,333.0,0.4,231.7,113.0,446.0,6.0
1714827737549,253.0,124.0,3,56.3,7,100,48.0,1.1,301.4,0.0,333.0,0.4,231.6,115.0,448.0,7.0
1714827742549,1103.0,1083.0,13,55.9,7,100,48.0,2.9,286.0,0.0,842.0,2.4,212.2,515.0,1357.0,7.0
1714827747545,1102.0,1090.0,13,56.4,6,100,49.0,2.9,291.0,0.0,863.0,2.4,219.5,533.0,1396.0,6.0
1714827752549,1103.0,1087.0,13,56.4,7,100,49.0,2.9,295.9,0.0,863.0,2.4,220.7,533.0,1396.0,7.0
1714827757549,1104.0,1098.0,13,56.4,6,100,49.0,2.9,295.9,0.0,861.0,2.4,220.6,537.0,1398.0,6.0
1714827762548,1104.0,1088.0,13,56.4,6,100,49.0,2.9,295.6,0.0,858.0,2.4,220.6,539.0,1397.0,6.0
1714827767553,1084.0,1084.0,13,56.4,6,100,49.0,2.9,295.2,0.0,857.0,2.4,220.3,531.0,1388.0,6.0
1714827772553,1059.0,1057.0,13,56.4,6,100,49.0,2.8,295.2,0.0,853.0,2.3,219.7,525.0,1378.0,6.0
1714827777545,1058.0,1055.0,13,56.4,6,100,49.0,2.8,295.0,0.0,841.0,2.3,220.0,523.0,1364.0,6.0
1714827782548,1081.0,1072.0,13,56.4,6,100,49.0,2.8,294.1,0.0,842.0,2.3,219.4,524.0,1366.0,6.0
1714827787544,1081.0,1059.0,13,56.4,6,100,49.0,2.8,293.1,0.0,845.0,2.4,218.6,530.0,1375.0,6.0
1714827792541,1081.0,1073.0,13,56.4,6,100,49.0,2.9,293.0,0.0,857.0,2.4,218.3,531.0,1388.0,6.0
1714827797553,1104.0,1089.0,13,56.4,6,100,49.0,2.9,293.4,0.0,854.0,2.4,218.9,531.0,1385.0,6.0
1714827802544,1104.0,1079.0,13,56.4,7,100,50.0,2.9,293.1,0.0,858.0,2.4,218.9,529.0,1387.0,7.0
1714827807549,1103.0,1101.0,13,56.4,6,100,50.0,2.9,292.8,0.0,856.0,2.4,219.4,531.0,1387.0,6.0
1714827812545,1103.0,1100.0,13,56.4,6,100,50.0,2.9,293.1,0.0,859.0,2.4,218.8,527.0,1386.0,6.0
1714827817549,1081.0,1076.0,13,56.4,6,100,50.0,2.9,292.2,0.0,854.0,2.4,216.6,524.0,1378.0,6.0
1714827822549,1104.0,1090.0,13,56.4,5,100,50.0,2.9,289.4,0.0,859.0,2.5,205.7,520.0,1379.0,5.0
1714827827545,1081.0,1068.0,13,56.4,7,100,50.0,3.0,284.9,0.0,859.0,1.7,210.4,375.0,1234.0,7.0
1714827832544,1080.0,1075.0,13,52.6,0,84,50.0,1.2,282.4,0.0,354.0,2.0,197.9,411.0,765.0,-3.0
1714827837549,1081.0,1078.0,13,52.7,1,85,50.0,2.4,264.7,0.0,658.0,1.9,198.8,395.0,1053.0,1.0
1714827842545,1081.0,1069.0,13,52.7,2,85,50.0,2.7,250.6,0.0,679.0,1.9,201.9,393.0,1072.0,2.0
1714827847545,1082.0,1082.0,13,52.6,2,84,50.0,2.7,244.7,0.0,682.0,1.9,201.4,395.0,1077.0,2.0
1714827852540,1082.0,1082.0,13,52.6,2,84,50.0,2.7,244.7,0.0,682.0,2.3,183.8,430.0,1112.0,2.0
1714827857544,1080.0,1066.0,13,52.6,2,84,50.0,2.7,251.3,0.0,701.0,2.4,188.0,462.0,1163.0,2.0
1714827862548,1057.0,1047.0,13,52.9,5,87,50.0,3.3,238.8,0.0,798.0,2.5,181.6,463.0,1261.0,5.0
1714827867548,1082.0,1079.0,13,52.9,3,87,50.0,3.2,231.7,0.0,764.0,2.5,186.0,474.0,1238.0,3.0
1714827872540,1081.0,1064.0,13,52.9,3,87,50.0,3.1,229.7,0.0,733.0,2.4,187.7,451.0,1184.0,3.0
1714827877544,1080.0,1067.0,13,52.8,2,86,50.0,3.1,229.8,0.0,713.0,2.4,182.7,456.0,1169.0,2.0
1714827882540,1080.0,1076.0,13,52.8,2,86,50.0,3.0,235.6,0.0,728.0,2.9,165.2,492.0,1220.0,2.0
1714827887545,1101.0,1089.0,13,53.1,11,89,50.0,3.0,246.0,0.0,753.0,2.7,162.1,445.0,1198.0,11.0
1714827892545,1080.0,1076.0,13,52.9,5,87,50.0,2.9,248.8,0.0,728.0,2.7,175.7,479.0,1207.0,5.0
1714827897540,1104.0,1091.0,13,52.8,2,86,50.0,3.1,238.4,0.0,741.0,2.6,177.6,479.0,1220.0,2.0
1714827902544,1080.0,1077.0,13,52.8,2,86,50.0,3.0,244.0,0.0,751.0,2.7,171.0,466.0,1217.0,2.0
1714827907548,1081.0,1075.0,13,52.8,2,86,50.0,2.9,250.0,0.0,749.0,3.5,184.6,650.0,1399.0,2.0
1714827912540,1082.0,1072.0,13,56.6,8,100,50.0,2.7,286.6,0.0,796.0,2.5,214.4,537.0,1333.0,8.0
1714827999721,1104.0,1094.0,13,52.8,4,86,51.0,2.8,253.4,0.0,732.0,3.4,172.6,587.0,1319.0,4.0
1714828004725,1103.0,1082.0,13,53.5,8,93,51.0,3.2,258.7,0.0,840.0,3.8,171.7,665.0,1505.0,8.0
1714828009713,1092.0,1092.0,13,57.1,10,100,51.0,3.9,227.0,0.0,896.0,2.9,211.7,620.0,1516.0,10.0
1714828014725,1103.0,1078.0,13,56.3,6,100,51.0,2.8,276.8,0.0,797.0,2.7,212.5,591.0,1388.0,6.0
1714828019721,1103.0,1083.0,13,56.3,6,100,51.0,2.8,284.9,0.0,800.0,2.7,217.6,589.0,1389.0,6.0
1714828024717,1080.0,1071.0,13,56.3,6,100,51.0,2.6,292.5,0.0,789.0,2.6,217.6,582.0,1371.0,6.0
1714828029721,1103.0,1087.0,13,56.3,6,100,51.0,2.6,293.3,0.0,791.0,2.6,217.0,581.0,1372.0,6.0
1714828034717,1082.0,1073.0,13,56.3,6,100,51.0,2.7,290.8,0.0,788.0,2.7,214.2,587.0,1375.0,6.0
1714828039721,1103.0,1082.0,13,56.3,6,100,51.0,2.8,278.1,0.0,788.0,2.7,211.3,581.0,1369.0,6.0
1714828044717,1082.0,1073.0,13,56.3,5,100,51.0,2.7,283.2,0.0,787.0,2.7,210.4,573.0,1360.0,5.0
1714828049721,1080.0,1075.0,13,56.3,6,100,51.0,2.7,283.5,0.0,783.0,2.6,216.3,574.0,1357.0,6.0
1714828054717,1081.0,1066.0,13,56.3,6,100,51.0,2.7,289.7,0.0,792.0,2.6,217.0,580.0,1372.0,6.0
1714828059717,1104.0,1079.0,13,56.3,5,100,51.0,2.7,293.0,0.0,796.0,2.7,209.4,572.0,1368.0,5.0
1714828064713,1080.0,1071.0,13,56.3,6,100,51.0,2.7,283.2,0.0,791.0,2.7,206.6,574.0,1365.0,6.0
1714828069717,1083.0,1083.0,13,56.3,6,100,51.0,2.9,270.4,0.0,791.0,1.6,212.6,348.0,1139.0,6.0
1714828074725,1104.0,1087.0,13,53.1,0,89,51.0,3.5,99.0,0.0,351.0,2.0,200.1,416.0,767.0,-5.0
1714828079712,1085.0,1085.0,13,52.0,0,78,51.0,3.2,95.8,0.0,313.0,1.9,197.2,394.0,707.0,-5.0
1714828084717,1081.0,1075.0,13,51.9,0,77,51.0,3.0,96.3,0.0,297.0,1.9,200.2,395.0,692.0,-5.0
1714828089713,1081.0,1078.0,13,51.9,0,77,51.0,3.1,103.4,0.0,327.0,2.4,193.2,474.0,801.0,-3.0
1714828475005,1035.0,1034.0,12,51.2,0,70,52.0,1.9,254.0,0.0,504.0,1.8,177.0,332.0,836.0,-1.0
1714828480001,1035.0,1027.0,12,51.2,0,70,52.0,2.0,251.3,0.0,507.0,1.8,177.6,331.0,838.0,-1.0
1714828484997,1036.0,1036.0,12,51.2,0,70,52.0,2.0,251.8,0.0,506.0,1.8,177.6,331.0,837.0,-1.0
1714828489997,1034.0,1029.0,12,51.2,0,70,52.0,2.0,251.6,0.0,506.0,1.8,175.4,329.0,835.0,-1.0
1714828495001,1035.0,1026.0,12,51.2,0,70,52.0,2.0,251.6,0.0,505.0,1.8,176.6,331.0,836.0,-1.0
1714828500005,1058.0,1039.0,13,51.2,0,70,52.0,2.0,247.0,0.0,507.0,1.8,179.6,331.0,838.0,-1.0
1714828504997,1035.0,1025.0,12,51.2,0,70,52.0,2.0,249.4,0.0,506.0,1.8,177.9,332.0,838.0,-1.0
1714828510000,1035.0,1031.0,12,51.2,0,70,52.0,2.0,247.9,0.0,507.0,1.8,177.4,332.0,839.0,-1.0
1714828514997,1035.0,1026.0,12,51.2,0,70,52.0,2.0,250.1,0.0,510.0,1.8,177.1,334.0,844.0,-1.0
1714828520001,1035.0,1035.0,12,51.2,0,70,52.0,1.9,256.3,0.0,511.0,1.8,177.1,334.0,845.0,-1.0
1714828524993,1058.0,1036.0,13,51.2,0,70,52.0,1.9,260.9,0.0,511.0,1.8,178.9,334.0,845.0,-1.0
1714828529997,1041.0,1041.0,13,51.2,0,70,52.0,1.9,257.9,0.0,512.0,1.8,177.6,335.0,847.0,-1.0
1714828534997,1057.0,1041.0,13,51.2,0,70,52.0,2.0,253.5,0.0,515.0,1.8,177.9,334.0,849.0,-1.0
1714828540001,1035.0,1020.0,12,51.2,0,70,52.0,2.0,254.7,0.0,515.0,1.8,177.4,334.0,849.0,-1.0
1714828544997,1035.0,1028.0,12,51.2,0,70,52.0,2.0,249.3,0.0,517.0,1.8,179.8,335.0,852.0,-1.0
1714828549997,1058.0,1046.0,13,51.2,0,70,52.0,2.0,250.1,0.0,516.0,1.8,179.8,336.0,852.0,-1.0
1714828555001,1035.0,1028.0,12,51.2,0,70,52.0,2.0,250.6,0.0,520.0,1.9,176.6,336.0,856.0,0.0
1714828560001,1035.0,1035.0,12,51.2,0,70,52.0,2.0,252.0,0.0,520.0,1.8,178.8,337.0,857.0,0.0
1714828564997,1034.0,1022.0,12,51.2,0,70,52.0,2.0,248.7,0.0,519.0,1.8,178.5,338.0,857.0,0.0
1714828569993,1057.0,1044.0,13,51.2,0,70,52.0,2.0,251.3,0.0,521.0,1.9,177.4,338.0,859.0,0.0
1714828575000,1035.0,1030.0,12,51.2,0,70,52.0,2.1,246.9,0.0,520.0,1.8,179.1,339.0,859.0,0.0
1714828579997,1035.0,1035.0,12,51.2,0,70,52.0,2.0,254.1,0.0,524.0,1.8,180.1,340.0,864.0,0.0
1714828585001,1035.0,1034.0,12,51.2,0,70,52.0,2.0,252.9,0.0,526.0,1.9,178.8,342.0,868.0,0.0
1714828589997,1057.0,1035.0,13,51.2,0,70,52.0,2.1,248.8,0.0,526.0,1.9,179.1,342.0,868.0,0.0
1714828594992,1057.0,1036.0,13,51.2,0,70,52.0,2.1,250.3,0.0,530.0,1.9,178.3,344.0,874.0,0.0
1714828600001,1038.0,1038.0,12,51.2,0,70,52.0,2.0,254.0,0.0,532.0,1.9,179.2,344.0,876.0,0.0
1714828604994,1058.0,1036.0,13,51.2,0,70,52.0,2.1,251.0,0.0,533.0,1.9,178.3,345.0,878.0,0.0
1714828609993,1034.0,1020.0,12,51.2,0,70,52.0,2.1,251.6,0.0,536.0,1.9,178.9,347.0,883.0,0.0
1714828615001,1058.0,1050.0,13,51.2,0,70,52.0,2.0,256.3,0.0,536.0,1.9,178.9,348.0,884.0,0.0
1714828648425,1057.0,1040.0,13,51.3,0,71,52.0,2.1,256.9,0.0,555.0,2.0,178.6,359.0,914.0,0.0
1714828653429,1035.0,1030.0,12,51.3,0,71,52.0,2.1,263.2,0.0,557.0,2.0,178.9,361.0,918.0,0.0
1714828658429,1057.0,1042.0,13,51.3,0,71,52.0,2.1,258.2,0.0,561.0,2.0,176.1,361.0,922.0,0.0
1714828663425,1035.0,1033.0,12,51.3,0,71,52.0,2.2,255.7,0.0,565.0,2.0,176.8,366.0,931.0,0.0
1714828668425,1033.0,1033.0,12,51.3,0,71,52.0,2.2,254.7,0.0,569.0,2.0,178.2,367.0,936.0,0.0
1714828673425,1057.0,1040.0,13,51.3,0,71,52.0,2.1,262.8,0.0,571.0,2.0,181.3,368.0,939.0,0.0
1714828678425,1035.0,1034.0,12,51.3,0,71,52.0,2.3,247.0,0.0,573.0,2.1,177.3,373.0,946.0,0.0
1714828683434,1035.0,1031.0,12,51.3,0,71,52.0,2.2,253.8,0.0,578.0,2.1,177.3,376.0,954.0,0.0
1714828688425,1057.0,1047.0,13,51.3,0,71,52.0,2.1,264.7,0.0,576.0,2.1,176.7,378.0,954.0,0.0
1714828699270,1034.0,1022.0,12,51.4,0,72,51.0,2.2,259.7,0.0,591.0,2.1,175.7,380.0,971.0,0.0
1714828704273,1036.0,1036.0,12,51.4,0,72,51.0,2.2,257.3,0.0,591.0,2.1,177.1,384.0,975.0,0.0
1714828709269,1035.0,1023.0,12,51.4,0,72,51.0,2.3,257.2,0.0,597.0,2.1,177.3,388.0,985.0,0.0
1714828714269,1035.0,1034.0,12,51.4,1,72,51.0,2.3,250.9,0.0,602.0,2.1,177.6,390.0,992.0,1.0
1714828719265,1057.0,1044.0,13,51.4,1,72,51.0,2.3,256.9,0.0,606.0,2.3,171.1,395.0,1001.0,1.0
1714828724265,1058.0,1040.0,13,51.5,1,73,51.0,2.4,254.0,0.0,627.0,2.4,160.5,398.0,1025.0,1.0
1714828729273,1037.0,1037.0,12,51.5,2,73,51.0,2.6,242.0,0.0,635.0,2.9,155.2,455.0,1090.0,2.0
1714828734269,1035.0,1026.0,12,51.5,2,73,51.0,3.0,215.6,0.0,661.0,2.8,177.0,496.0,1157.0,2.0
1714828739269,1058.0,1036.0,13,51.6,2,74,51.0,2.7,245.3,0.0,683.0,2.5,178.2,463.0,1146.0,2.0
1714828744261,1057.0,1040.0,13,51.6,2,74,51.0,2.6,255.4,0.0,676.0,3.0,170.7,516.0,1192.0,2.0
1714828749265,1035.0,1033.0,12,51.8,5,76,51.0,2.7,266.9,0.0,722.0,2.9,165.1,494.0,1216.0,5.0
1714828758021,1035.0,1033.0,12,51.6,2,74,51.0,2.4,264.6,0.0,637.0,2.3,165.7,396.0,1033.0,2.0
1714828763013,1056.0,1040.0,13,51.6,1,74,51.0,2.3,261.8,0.0,618.0,2.2,165.7,381.0,999.0,1.0
1714828768013,1058.0,1047.0,13,51.5,0,73,51.0,2.3,259.1,0.0,611.0,2.2,166.7,379.0,990.0,0.0
1714828869661,1036.0,1036.0,12,51.3,0,71,51.0,2.1,257.5,0.0,558.0,2.0,176.8,357.0,915.0,0.0
1714828874665,1034.0,1026.0,12,51.3,0,71,51.0,2.1,257.1,0.0,556.0,2.0,177.0,355.0,911.0,0.0
1714828879660,1034.0,1026.0,12,51.3,0,71,51.0,2.1,258.5,0.0,554.0,1.9,176.7,353.0,907.0,0.0
1714828884665,1035.0,1035.0,12,51.3,0,71,51.0,2.1,258.2,0.0,549.0,1.9,177.6,352.0,901.0,0.0
1714828889657,1036.0,1035.0,12,51.3,0,71,51.0,2.1,259.3,0.0,548.0,1.9,175.8,349.0,897.0,0.0
1714828894661,1057.0,1044.0,13,51.3,0,71,51.0,2.0,259.4,0.0,544.0,1.9,176.4,348.0,892.0,0.0
1714828899661,1057.0,1039.0,13,51.2,0,70,51.0,2.0,260.7,0.0,543.0,1.9,176.6,346.0,889.0,0.0
1714829027922,1058.0,1038.0,13,51.0,0,68,51.0,1.9,256.0,0.0,498.0,1.7,180.7,310.0,808.0,-2.0
1714829037921,1034.0,1031.0,12,51.0,0,68,51.0,1.9,250.4,0.0,497.0,1.7,180.1,308.0,805.0,-2.0
1714829047922,1034.0,1027.0,12,51.0,0,68,51.0,1.9,251.3,0.0,495.0,1.7,180.1,307.0,802.0,-2.0
1714829057921,253.0,97.0,3,52.0,13,78,51.0,2.0,205.5,0.0,419.0,1.7,165.1,292.0,711.0,13.0
1714829067925,253.0,96.0,3,52.4,14,82,51.0,1.9,255.0,0.0,495.0,1.7,179.8,309.0,804.0,14.0
1714829077917,253.0,92.0,3,52.7,14,85,50.0,1.9,255.0,0.0,497.0,1.7,180.2,307.0,804.0,14.0
1714829087921,230.0,80.0,2,53.2,14,90,50.0,1.9,255.0,0.0,494.0,1.6,180.7,307.0,801.0,14.0
1714829097925,253.0,101.0,3,53.8,14,96,50.0,1.9,253.7,0.0,494.0,1.6,182.3,306.0,800.0,14.0
1714829107917,253.0,90.0,3,54.5,13,100,50.0,1.9,252.2,0.0,494.0,1.6,181.7,305.0,799.0,13.0
1714829117921,253.0,84.0,3,55.5,13,100,49.0,1.9,254.7,0.0,493.0,1.6,181.7,306.0,799.0,13.0
1714829127921,252.0,90.0,3,56.8,13,100,49.0,1.9,253.1,0.0,492.0,1.7,165.1,294.0,786.0,13.0
1714829137921,253.0,80.0,3,56.3,11,100,49.0,1.4,277.5,0.0,401.0,1.3,212.9,286.0,687.0,11.0
1714829147917,253.0,91.0,3,56.3,10,100,49.0,1.2,280.7,0.0,363.0,1.2,215.4,273.0,636.0,10.0
1714829157917,253.0,86.0,3,56.3,10,100,49.0,1.2,281.5,0.0,346.0,1.1,217.9,256.0,602.0,10.0
1714829167921,253.0,85.0,3,56.3,10,100,49.0,1.1,282.5,0.0,324.0,1.1,218.9,247.0,571.0,10.0
1714829177917,229.0,40.0,2,56.3,9,100,49.0,0.9,285.2,0.0,278.0,0.9,220.6,218.0,496.0,9.0
1714829187921,207.0,36.0,2,56.3,8,100,49.0,0.9,285.8,0.0,276.0,0.9,220.6,215.0,491.0,8.0
1714829197917,206.0,25.0,2,56.3,8,100,49.0,0.9,287.1,0.0,259.0,0.8,221.4,194.0,453.0,8.0
1714829207913,207.0,27.0,2,56.3,8,100,49.0,0.8,287.5,0.0,249.0,0.8,222.8,186.0,435.0,8.0
1714829217916,206.0,29.0,2,56.3,8,100,49.0,0.8,287.5,0.0,244.0,0.8,222.9,181.0,425.0,8.0
1714829227917,253.0,91.0,3,56.3,8,100,49.0,0.9,287.1,0.0,269.0,0.9,222.2,210.0,479.0,8.0
1714829237917,230.0,89.0,2,56.4,8,100,49.0,0.9,287.2,0.0,265.0,0.9,222.5,202.0,467.0,8.0
1714829247921,253.0,94.0,3,56.3,7,100,49.0,0.8,288.4,0.0,254.0,0.8,223.8,201.0,455.0,7.0
1714829257921,252.0,96.0,3,56.3,7,100,49.0,0.8,293.1,0.0,254.0,0.8,228.1,202.0,456.0,7.0
1714829267921,253.0,92.0,3,56.3,7,100,49.0,0.8,298.8,0.0,245.0,0.8,232.0,197.0,442.0,7.0
1714829277913,230.0,86.0,2,56.3,7,100,49.0,0.8,299.3,0.0,250.0,0.7,228.6,181.0,431.0,7.0
1714829287917,252.0,96.0,3,56.3,7,100,49.0,0.8,296.6,0.0,245.0,0.7,229.4,183.0,428.0,7.0
1714829297913,230.0,87.0,2,56.3,7,100,49.0,0.8,295.5,0.0,245.0,0.7,227.3,178.0,423.0,7.0
1714829307917,230.0,78.0,2,56.3,7,100,49.0,0.8,291.2,0.0,239.0,0.8,225.4,188.0,427.0,7.0
1714829317920,230.0,68.0,2,56.3,7,100,49.0,0.8,291.0,0.0,238.0,0.7,227.3,181.0,419.0,7.0
1714829327921,230.0,80.0,2,56.3,6,100,49.0,0.7,291.6,0.0,233.0,0.7,224.7,178.0,411.0,6.0
1714829337921,230.0,81.0,2,56.3,6,100,49.0,0.8,289.6,0.0,235.0,0.7,224.4,175.0,410.0,6.0
1714829347921,252.0,91.0,3,56.3,7,100,49.0,0.7,293.1,0.0,230.0,0.7,225.9,173.0,403.0,7.0
1714829357913,253.0,101.0,3,56.3,7,100,49.0,0.7,294.6,0.0,233.0,0.7,225.6,171.0,404.0,7.0
1714829367921,253.0,92.0,3,56.3,7,100,49.0,0.8,292.4,0.0,235.0,0.7,226.1,173.0,408.0,7.0
1714829377917,230.0,87.0,2,56.3,7,100,49.0,0.7,291.5,0.0,227.0,0.7,228.4,171.0,398.0,7.0
1714829387921,253.0,84.0,3,56.4,7,100,49.0,0.7,292.7,0.0,222.0,0.6,229.4,156.0,378.0,7.0
1714829397917,230.0,65.0,2,56.3,6,100,49.0,0.7,292.8,0.0,216.0,0.6,229.8,156.0,372.0,6.0
1714829407912,252.0,90.0,3,56.3,6,100,49.0,0.7,297.8,0.0,219.0,0.7,233.4,166.0,385.0,6.0
1714829417913,253.0,96.0,3,56.3,6,100,49.0,0.7,300.9,0.0,219.0,0.7,232.0,171.0,390.0,6.0
1714829427425,253.0,89.0,3,56.4,7,100,49.0,0.7,302.2,0.0,217.0,0.7,235.4,165.0,382.0,7.0
1714829432425,253.0,99.0,3,56.3,6,100,49.0,0.7,303.7,0.0,217.0,0.7,235.4,167.0,384.0,6.0
1714829437421,253.0,97.0,3,56.3,6,100,49.0,0.7,303.9,0.0,213.0,0.7,235.3,167.0,380.0,6.0
1714829442417,253.0,93.0,3,56.3,6,100,49.0,0.7,303.6,0.0,213.0,0.7,235.1,171.0,384.0,6.0
1714829447417,1057.0,1048.0,13,56.3,6,100,49.0,3.0,291.6,0.0,881.0,2.0,225.4,459.0,1340.0,6.0
1714829452421,1058.0,1042.0,13,56.3,7,100,49.0,3.0,291.3,0.0,875.0,2.0,224.8,459.0,1334.0,7.0
1714829457417,1058.0,1043.0,13,56.3,6,100,50.0,3.0,291.2,0.0,874.0,2.0,227.0,456.0,1330.0,6.0
1714829462421,1058.0,1039.0,13,56.3,6,100,50.0,3.0,291.0,0.0,875.0,2.0,225.7,453.0,1328.0,6.0
1714829467417,1056.0,1034.0,13,56.3,6,100,50.0,3.0,290.9,0.0,874.0,1.9,225.7,450.0,1324.0,6.0
1714829472421,1035.0,1022.0,12,56.3,6,100,50.0,2.9,290.8,0.0,869.0,1.9,226.0,447.0,1316.0,6.0
1714829477421,1035.0,1035.0,12,56.3,6,100,50.0,3.0,290.6,0.0,875.0,1.9,223.9,447.0,1322.0,6.0
1714829482417,1034.0,1033.0,12,56.3,6,100,50.0,3.0,290.5,0.0,874.0,2.0,225.7,454.0,1328.0,6.0
1714829487417,1035.0,1024.0,12,56.3,6,100,50.0,2.9,290.5,0.0,870.0,1.9,225.0,445.0,1315.0,6.0
1714829492421,1036.0,1033.0,12,56.4,6,100,50.0,3.0,289.7,0.0,874.0,1.9,224.8,447.0,1321.0,6.0
1714829497417,1057.0,1037.0,13,56.3,6,100,50.0,3.0,289.4,0.0,870.0,2.0,223.4,448.0,1318.0,6.0
1714829502425,1058.0,1037.0,13,56.3,6,100,50.0,3.0,289.1,0.0,872.0,2.0,223.9,448.0,1320.0,6.0
1714829507417,1058.0,1042.0,13,56.3,6,100,50.0,3.0,289.1,0.0,869.0,2.0,222.2,450.0,1319.0,6.0
1714829512417,1058.0,1039.0,13,56.3,6,100,50.0,3.0,288.7,0.0,871.0,2.0,222.9,450.0,1321.0,6.0
1714829517421,1034.0,1034.0,12,56.3,5,100,50.0,3.0,288.8,0.0,867.0,2.0,223.2,451.0,1318.0,5.0
1714829522421,1058.0,1038.0,13,56.3,5,100,50.0,3.0,288.5,0.0,867.0,2.0,223.2,451.0,1318.0,5.0
1714829527417,1037.0,1037.0,12,56.3,5,100,50.0,2.9,288.0,0.0,863.0,2.0,222.3,446.0,1309.0,5.0
1714829532421,1058.0,1038.0,13,56.3,5,100,50.0,3.0,287.8,0.0,874.0,2.0,221.9,445.0,1319.0,5.0
1714829537417,1035.0,1033.0,12,56.3,5,100,50.0,3.0,287.7,0.0,870.0,2.0,223.4,450.0,1320.0,5.0
1714829542417,1035.0,1030.0,12,56.3,5,100,50.0,3.0,287.5,0.0,871.0,2.0,222.5,445.0,1316.0,5.0
1714829547417,1057.0,1043.0,13,56.3,5,100,50.0,3.0,287.1,0.0,871.0,1.9,223.1,446.0,1317.0,5.0
1714829552421,1058.0,1042.0,13,56.3,6,100,50.0,3.0,287.2,0.0,869.0,2.0,223.1,448.0,1317.0,6.0
1714829557425,1058.0,1047.0,13,56.3,5,100,50.0,3.0,287.4,0.0,874.0,1.9,222.6,445.0,1319.0,5.0
1714829562417,1035.0,1032.0,12,56.3,5,100,50.0,3.0,287.2,0.0,872.0,1.9,223.6,445.0,1317.0,5.0
1714829567420,1059.0,1037.0,13,56.3,6,100,50.0,3.0,286.9,0.0,868.0,2.0,222.6,447.0,1315.0,6.0
1714829572413,1058.0,1042.0,13,56.3,5,100,51.0,3.0,287.4,0.0,868.0,1.9,222.9,443.0,1311.0,5.0
1714829577413,1036.0,1036.0,12,56.3,5,100,51.0,3.0,287.1,0.0,867.0,1.9,221.7,443.0,1310.0,5.0
1714829582413,1035.0,1035.0,12,56.3,5,100,51.0,3.0,286.5,0.0,870.0,2.0,217.3,450.0,1320.0,5.0
1714829587425,1034.0,1024.0,12,56.3,5,100,51.0,3.0,284.9,0.0,866.0,2.0,211.9,443.0,1309.0,5.0
1714829592417,1035.0,1027.0,12,56.3,5,100,51.0,3.1,276.5,0.0,867.0,2.1,204.8,446.0,1313.0,5.0
1714829597412,1057.0,1043.0,13,54.7,0,100,51.0,4.1,117.1,0.0,486.0,2.6,113.0,294.0,780.0,-3.0
1714829720657,1034.0,1017.0,12,51.0,0,68,51.0,1.7,250.9,0.0,445.0,1.6,176.1,282.0,727.0,-3.0
1714829725653,1058.0,1039.0,13,51.0,0,68,51.0,1.7,249.1,0.0,447.0,1.6,175.8,282.0,729.0,-3.0
